"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1903762232581689790","Mon Mar 24 06:45:57 +0000 2025","0","@NenkMonica Aduh jgn gitu kawan mending tambahin pertamax oplosan aja","1904062111967564149","","NenkMonica","in","","0","0","0","https://x.com/KaizenNusa/status/1904062111967564149","1318560008372670473","KaizenNusa"
"1903919722371965278","Mon Mar 24 06:35:17 +0000 2025","6","@fsegfssv @tanyarlfes justru di era ini koruptor pada ditangkepin. kalo aja anies atau ganjar yg menang bisa aja kita masih pake pertamax oplosan","1904059424320225791","","fsegfssv","in","","0","0","0","https://x.com/salsaloyyy/status/1904059424320225791","1649059963728453632","salsaloyyy"
"1903987329012023626","Mon Mar 24 06:31:15 +0000 2025","1","@JaketHijau14984 pertamax versi Riva pak jd ya itung aja oplosan pak ️","1904058411781951608","","JaketHijau14984","in","Kurusetra","0","1","0","https://x.com/fortisfortuna_9/status/1904058411781951608","2281694042","fortisfortuna_9"
"1904053030192111821","Mon Mar 24 06:09:52 +0000 2025","0","Lagi dengerin ibu yang sedang membahas pertamax oplosan atau tidak mereka sangat exited sekali.","1904053030192111821","","","in","pluto","0","0","0","https://x.com/itsme_apri/status/1904053030192111821","537795309","itsme_apri"
"1903666372187685282","Mon Mar 24 04:08:15 +0000 2025","0","@Ainungem @HitamRebor2025 @erickthohir nga ada sejarahnya pejabat Indonesia kerja dungu mau mundur udah jelas' begundal2 oplosan Pertamax ! sbg menteri BUMN tanggung jawab tapi mana? yg ada ngopi sama jaksa si kumis berita nya kasih rumah dan duit bsk Kluar bahwa 2 Kaka beradik tidak terlibat pea nga @KejaksaanRI","1904022421688000634","","Ainungem","in","","0","0","0","https://x.com/punishe98373138/status/1904022421688000634","1648555393671630849","punishe98373138"
"1904013019782533534","Mon Mar 24 03:30:53 +0000 2025","0","Kenapa dah setelah berita oplosan itu ngerasa pertamax jadi boros banget. Padahal dari dulu beli pertamax selalu irit. Baru isi belum seminggu dah sisa 2 batang padahal pakainya juga ga yg jauh","1904013019782533534","","","in","","0","0","0","https://x.com/ddastay/status/1904013019782533534","1398809877984595968","ddastay"
"1904004323543273652","Mon Mar 24 02:56:20 +0000 2025","1","tahun segitu kita semua udah jadi pertamax oplosan nggak sih?","1904004323543273652","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/avifahvee/status/1904004323543273652","1258668409270620160","avifahvee"
"1903992656361111570","Mon Mar 24 02:35:52 +0000 2025","0","@Juehyan Pertalite aja pertamax oplosan ","1903999175798444420","","Juehyan","in","X :  𝙼𝚅𝚁𝙿","0","0","0","https://x.com/Soheh/status/1903999175798444420","773618322353098752","Soheh"
"1903853861053632971","Sun Mar 23 23:26:44 +0000 2025","0","@naranatcha_ Kasih infus oplosan pertamax aja #GagalkanUUTNI #CabutUUTNI #TolakUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksan #MakzulkanPrabowoGibran","1903951579344204164","","naranatcha_","in","Indonesia","0","0","0","https://x.com/urloverssssss/status/1903951579344204164","1476186216781340672","urloverssssss"
"1903929166241939786","Sun Mar 23 21:57:41 +0000 2025","0","buka tiktok sama buka Twitter beda bnget vibesnya kenapa di tiktok manusiany kayak oon gitu ya masa pada bilang coba kalo bukan prabowo presiden sampe sekarang masih pake pertamax oplosan bjir itu yg bongkar kpk bukan si ndut sabar sabar #GagalkanRUUTNI #CabutRUUTNI","1903929166241939786","","","in","","0","0","0","https://x.com/sehuniexo0t9/status/1903929166241939786","1663402225887223809","sehuniexo0t9"
"1903645155262964139","Sun Mar 23 21:31:05 +0000 2025","16","@minghaoini @convomf Padahal Pertamax oplosan kebongkar dari masyarakat yg komplain bukan dari pemerintah pemerintah mah tinggal nanggapi doang","1903922473584021776","","minghaoini","in","","0","1","0","https://x.com/empyutv/status/1903922473584021776","1587991461684862979","empyutv"
